uav_id,hex_id,centroid_x,centroid_y,area_m2,priority,restricted
7,284,209.97874006480384,530.268531610725,2023.4282112000003,1,False
7,285,258.3156167206699,530.268531610725,2023.4282112000003,1,False
7,302,40.79967176927272,572.1294947342999,2023.4282111999999,1,False
7,303,89.13654842513876,572.1294947342999,2023.4282111999999,1,False
7,304,137.4734250810048,572.1294947342999,2023.4282112000003,1,False
7,305,185.81030173687083,572.1294947342999,2023.4282112000003,1,False
7,306,234.14717839273686,572.1294947342999,2023.4282112000003,1,False
7,323,16.631233441339702,613.990457857875,1780.2861517434162,1,False
7,324,64.96811009720574,613.990457857875,2023.4282111999999,1,False
7,325,113.30498675307177,613.990457857875,2023.4282112000003,1,False
7,326,161.6418634089378,613.990457857875,2023.4282112000003,1,False
7,327,209.97874006480384,613.990457857875,2023.4282112000003,1,False
7,409,16.631233441339702,781.4343103521749,1780.2861517434162,1,False
7,290,500.0,530.268531610725,2023.4282112000003,1,False
7,392,234.14717839273686,739.5733472285999,2023.4282112000003,1,False
7,247,500.0,446.546605363575,2023.4282112000017,1,False
7,413,209.97874006480384,781.4343103521749,2023.4282112000003,1,False
7,366,16.631233441339702,697.7123841050249,1780.2861517434162,2,False
7,345,40.79967176927272,655.8514209814499,2023.4282111999999,1,False
7,204,500.0,362.82467911642505,2023.4282112000017,1,False
7,419,500.0,781.4343103521749,2023.4282112000003,1,False
7,183,524.168438327933,320.96371599285004,2023.4282112000017,1,False
7,124,790.0212599351961,195.38082662212508,2023.4282112000017,1,False
8,27,258.3156167206699,27.93697412782516,2023.428211200001,1,False
8,28,306.65249337653586,27.93697412782516,2023.428211200001,1,False
8,48,234.14717839273686,69.79793725140014,2023.4282112000008,1,False
8,49,282.48405504860284,69.79793725140014,2023.4282112000008,1,False
8,50,330.8209317044689,69.79793725140014,2023.4282112000008,1,False
8,69,209.97874006480384,111.65890037497513,2023.428211200001,1,False
8,70,258.3156167206699,111.65890037497513,2023.428211200001,1,False
8,71,306.65249337653586,111.65890037497513,2023.428211200001,1,False
8,72,354.9893700324019,111.65890037497513,2023.428211200001,1,False
8,91,234.14717839273686,153.5198634985501,2023.4282112000005,1,False
8,92,282.48405504860284,153.5198634985501,2023.4282112000005,1,False
8,93,330.8209317044689,153.5198634985501,2023.4282112000005,2,False
8,113,258.3156167206699,195.38082662212508,2023.4282112000017,1,False
8,114,306.65249337653586,195.38082662212508,2023.4282112000017,1,False
8,115,354.9893700324019,195.38082662212508,2023.4282112000017,1,False
8,187,717.5159449513972,320.96371599285004,2023.4282112000017,1,False
9,360,765.8528216072632,655.8514209814499,2023.4282112000003,1,False
9,361,814.1896982631291,655.8514209814499,2023.4282112000003,1,False
9,362,862.5265749189952,655.8514209814499,2023.4282112000003,1,False
9,363,910.8634515748612,655.8514209814499,2023.4282112000003,1,False
9,364,959.2003282307272,655.8514209814499,2023.4282112000003,1,False
9,381,741.6843832793302,697.7123841050249,2023.4282112000003,1,False
9,382,790.0212599351961,697.7123841050249,2023.4282112000003,2,False
9,383,838.3581365910621,697.7123841050249,2023.4282112000003,1,False
9,384,886.6950132469282,697.7123841050249,2023.4282112000003,1,False
9,385,935.0318899027942,697.7123841050249,2023.4282112000003,1,False
9,386,983.3687665586602,697.7123841050249,1780.286151743417,1,False
9,403,765.8528216072632,739.5733472285999,2023.4282112000003,1,False
9,404,814.1896982631291,739.5733472285999,2023.4282112000003,1,False
9,405,862.5265749189952,739.5733472285999,2023.4282112000003,1,False
9,406,910.8634515748612,739.5733472285999,2023.4282112000003,1,False
9,407,959.2003282307272,739.5733472285999,2023.4282112000003,1,False
9,424,741.6843832793302,781.4343103521749,2023.4282112000003,1,False
9,425,790.0212599351961,781.4343103521749,2023.4282112000003,1,False
9,426,838.3581365910621,781.4343103521749,2023.4282112000003,1,False
9,427,886.6950132469282,781.4343103521749,2023.4282112000003,1,False
9,428,935.0318899027942,781.4343103521749,2023.4282112000003,1,False
9,429,983.3687665586602,781.4343103521749,1780.286151743417,1,False
9,423,693.3475066234641,781.4343103521749,2023.4282112000003,1,False
9,420,548.336876655866,781.4343103521749,2023.4282112000003,1,False
9,55,572.505314983799,69.79793725140014,2023.4282112000008,1,False
10,163,596.6737533117321,279.10275286927504,2023.4282112000017,1,False
10,164,645.0106299675981,279.10275286927504,2023.4282112000017,1,False
10,184,572.505314983799,320.96371599285004,2023.4282112000017,1,False
10,185,620.8421916396651,320.96371599285004,2023.4282112000017,1,False
10,186,669.1790682955311,320.96371599285004,2023.4282112000017,1,False
10,205,548.336876655866,362.82467911642505,2023.4282112000017,1,False
10,206,596.6737533117321,362.82467911642505,2023.4282112000017,1,False
10,207,645.0106299675981,362.82467911642505,2023.4282112000017,1,False
10,208,693.3475066234641,362.82467911642505,2023.4282112000017,1,False
10,226,524.168438327933,404.68564224,2023.4282112000017,1,False
10,227,572.505314983799,404.68564224,2023.4282112000017,1,False
10,228,620.8421916396651,404.68564224,2023.4282112000017,1,False
10,229,669.1790682955311,404.68564224,2023.4282112000017,1,False
10,230,717.5159449513972,404.68564224,2023.4282112000017,1,False
10,248,548.336876655866,446.546605363575,2023.4282112000017,1,False
10,249,596.6737533117321,446.546605363575,2023.4282112000017,1,False
10,250,645.0106299675981,446.546605363575,2023.4282112000017,1,False
10,251,693.3475066234641,446.546605363575,2023.4282112000017,1,False
10,270,572.505314983799,488.40756848715,2023.4282112000017,1,False
10,271,620.8421916396651,488.40756848715,2023.4282112000017,1,False
10,272,669.1790682955311,488.40756848715,2023.4282112000017,1,False
10,51,379.1578083603349,69.79793725140014,2023.4282112000008,1,False
11,346,89.13654842513876,655.8514209814499,2023.4282111999999,1,False
11,347,137.4734250810048,655.8514209814499,2023.4282112000003,1,False
11,348,185.81030173687083,655.8514209814499,2023.4282112000003,1,False
11,367,64.96811009720574,697.7123841050249,2023.4282111999999,1,False
11,368,113.30498675307177,697.7123841050249,2023.4282112000003,1,False
11,369,161.6418634089378,697.7123841050249,2023.4282112000003,1,False
11,370,209.97874006480384,697.7123841050249,2023.4282112000003,1,False
11,388,40.79967176927272,739.5733472285999,2023.4282111999999,1,False
11,389,89.13654842513876,739.5733472285999,2023.4282111999999,1,False
11,390,137.4734250810048,739.5733472285999,2023.4282112000003,1,False
11,391,185.81030173687083,739.5733472285999,2023.4282112000003,1,False
11,410,64.96811009720574,781.4343103521749,2023.4282111999999,1,False
11,411,113.30498675307177,781.4343103521749,2023.4282112000003,1,False
11,412,161.6418634089378,781.4343103521749,2023.4282112000003,1,False
12,157,306.65249337653586,279.10275286927504,2023.4282112000017,1,False
12,158,354.9893700324019,279.10275286927504,2023.4282112000017,1,False
12,178,282.48405504860284,320.96371599285004,2023.4282112000017,1,False
12,179,330.8209317044689,320.96371599285004,2023.4282112000017,1,False
12,180,379.1578083603349,320.96371599285004,2023.4282112000017,2,False
12,181,427.49468501620095,320.96371599285004,2023.4282112000017,1,False
12,182,475.831561672067,320.96371599285004,2023.4282112000017,1,False
12,199,258.3156167206699,362.82467911642505,2023.4282112000017,1,False
12,200,306.65249337653586,362.82467911642505,2023.4282112000017,1,False
12,201,354.9893700324019,362.82467911642505,2023.4282112000017,1,False
12,202,403.32624668826793,362.82467911642505,2023.4282112000017,1,False
12,203,451.66312334413396,362.82467911642505,2023.4282112000017,1,False
12,220,234.14717839273686,404.68564224,2023.4282112000017,1,False
12,221,282.48405504860284,404.68564224,2023.4282112000017,1,False
12,222,330.8209317044689,404.68564224,2023.4282112000017,1,False
12,223,379.1578083603349,404.68564224,2023.4282112000017,1,False
12,224,427.49468501620095,404.68564224,2023.4282112000017,1,False
12,225,475.831561672067,404.68564224,2023.4282112000017,1,False
12,242,258.3156167206699,446.546605363575,2023.4282112000017,1,False
12,243,306.65249337653586,446.546605363575,2023.4282112000017,1,False
12,244,354.9893700324019,446.546605363575,2023.4282112000017,1,False
12,245,403.32624668826793,446.546605363575,2023.4282112000017,1,False
12,246,451.66312334413396,446.546605363575,2023.4282112000017,1,False
12,264,282.48405504860284,488.40756848715,2023.4282112000017,1,False
12,265,330.8209317044689,488.40756848715,2023.4282112000017,1,False
12,266,379.1578083603349,488.40756848715,2023.4282112000017,1,False
12,267,427.49468501620095,488.40756848715,2023.4282112000017,1,False
12,268,475.831561672067,488.40756848715,2023.4282112000017,1,False
12,286,306.65249337653586,530.268531610725,2023.4282112000003,1,False
12,287,354.9893700324019,530.268531610725,2023.4282112000003,1,False
12,288,403.32624668826793,530.268531610725,2023.4282112000003,2,False
12,289,451.66312334413396,530.268531610725,2023.4282112000003,1,False
12,311,475.831561672067,572.1294947342999,2023.4282112000003,1,False
13,253,790.0212599351961,446.546605363575,2023.4282112000017,2,False
13,254,838.3581365910621,446.546605363575,2023.4282112000017,1,False
13,255,886.6950132469282,446.546605363575,2023.4282112000017,1,False
13,256,935.0318899027942,446.546605363575,2023.4282112000017,1,False
13,257,983.3687665586602,446.546605363575,1780.2861517434183,1,False
13,274,765.8528216072632,488.40756848715,2023.4282112000017,1,False
13,275,814.1896982631291,488.40756848715,2023.4282112000017,1,False
13,276,862.5265749189952,488.40756848715,2023.4282112000017,1,False
13,277,910.8634515748612,488.40756848715,2023.4282112000017,1,False
13,278,959.2003282307272,488.40756848715,2023.4282112000017,2,False
13,295,741.6843832793302,530.268531610725,2023.4282112000003,1,False
13,296,790.0212599351961,530.268531610725,2023.4282112000003,1,False
13,297,838.3581365910621,530.268531610725,2023.4282112000003,1,False
13,298,886.6950132469282,530.268531610725,2023.4282112000003,1,False
13,299,935.0318899027942,530.268531610725,2023.4282112000003,1,False
13,300,983.3687665586602,530.268531610725,1780.286151743417,1,False
13,317,765.8528216072632,572.1294947342999,2023.4282112000003,1,False
13,318,814.1896982631291,572.1294947342999,2023.4282112000003,1,False
13,319,862.5265749189952,572.1294947342999,2023.4282112000003,1,False
13,320,910.8634515748612,572.1294947342999,2023.4282112000003,1,False
13,321,959.2003282307272,572.1294947342999,2023.4282112000003,2,False
13,339,790.0212599351961,613.990457857875,2023.4282112000003,1,False
13,340,838.3581365910621,613.990457857875,2023.4282112000003,1,False
13,341,886.6950132469282,613.990457857875,2023.4282112000003,1,False
13,342,935.0318899027942,613.990457857875,2023.4282112000003,2,False
13,343,983.3687665586602,613.990457857875,1780.286151743417,1,False
13,294,693.3475066234641,530.268531610725,2023.4282112000003,1,False
13,143,669.1790682955311,237.2417897457001,2023.4282112000017,1,False
14,22,16.631233441339702,27.93697412782516,1780.2861517434155,1,False
14,23,64.96811009720574,27.93697412782516,2023.4282112000003,1,False
14,24,113.30498675307177,27.93697412782516,2023.428211200001,1,False
14,25,161.6418634089378,27.93697412782516,2023.428211200001,1,False
14,44,40.79967176927272,69.79793725140014,2023.4282112000003,1,False
14,45,89.13654842513876,69.79793725140014,2023.4282112000003,1,False
14,46,137.4734250810048,69.79793725140014,2023.4282112000008,1,False
14,47,185.81030173687083,69.79793725140014,2023.4282112000008,1,False
14,65,16.631233441339702,111.65890037497513,1780.2861517434158,1,False
14,66,64.96811009720574,111.65890037497513,2023.4282112000005,1,False
14,67,113.30498675307177,111.65890037497513,2023.428211200001,1,False
14,68,161.6418634089378,111.65890037497513,2023.428211200001,1,False
14,87,40.79967176927272,153.5198634985501,2023.4282112000003,1,False
14,88,89.13654842513876,153.5198634985501,2023.4282112000003,1,False
14,89,137.4734250810048,153.5198634985501,2023.4282112000005,1,False
14,90,185.81030173687083,153.5198634985501,2023.4282112000005,1,False
14,108,16.631233441339702,195.38082662212508,1780.2861517434162,1,False
14,109,64.96811009720574,195.38082662212508,2023.4282112000012,1,False
14,110,113.30498675307177,195.38082662212508,2023.4282112000017,1,False
14,111,161.6418634089378,195.38082662212508,2023.4282112000017,2,False
